order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
2877488,176886,8,1,9,15
2508547,176886,9,1,10,7
767108,176886,10,3,8,9
1258262,176886,11,4,8,1
1622260,176886,12,6,12,23
414144,176886,13,1,16,2
2325278,176886,14,4,9,10
633939,176886,15,3,10,6
1811909,176886,16,1,9,5
755954,176886,17,3,9,2
100023,176886,18,3,9,7
843452,176886,19,1,11,5
654802,176886,20,2,17,8
203645,176886,21,2,9,7
1635290,176886,22,0,11,12
1633688,176886,23,2,10,9
7156,176886,24,0,9,5
1709676,176886,25,4,7,4
1794431,176886,26,6,8,2
244508,176886,27,5,10,6
3077557,176886,28,1,13,10
2754718,176886,29,0,11,6
2422588,176960,1,1,15,
1815854,176960,2,6,8,19
3095358,176960,3,2,12,24
115597,176960,4,0,14,19
172891,176960,5,3,21,17
559872,176960,6,6,8,10
574397,176960,7,3,22,11
2913681,176960,8,4,14,1
2987428,176960,9,6,9,9
906654,176960,10,1,17,23
2811524,176960,11,6,8,12
832309,176960,12,5,8,20
1018231,176960,13,2,11,11
1656608,176960,14,5,22,10
2425686,176960,15,0,17,9
2803513,176960,16,2,8,9
2567510,176960,17,2,10,14
438346,176960,18,6,9,25
357872,176960,19,5,7,20
1361672,176960,20,3,20,26
1142464,176960,21,1,18,26
133198,176960,22,2,14,22
2746490,176960,23,2,8,21
1863689,176965,1,1,15,
1861001,176965,2,4,14,24
3177220,176965,3,5,17,30
758038,176965,4,2,14,30
373156,176965,5,1,14,30
2634525,176965,6,2,11,22
1367473,176965,7,5,18,17
1307361,176965,8,2,22,25
164592,176965,9,2,15,28
1888896,176965,10,5,8,3
558055,176998,1,5,10,
106502,176998,2,0,5,16
899430,176998,3,0,18,0
2189573,176998,4,5,10,5
1756949,176998,5,6,11,8
2181337,176998,6,5,15,6
2611494,176998,7,6,10,15
1260980,176998,8,5,11,6
2641504,176998,9,2,8,4
532623,176998,10,5,13,17
3323767,176998,11,1,16,3
1490852,176998,12,5,17,4
880701,176998,13,1,11,3
1262173,176998,14,0,15,6
2339310,176998,15,0,14,14
1103288,176998,16,0,8,7
1229763,176998,17,3,10,10
2928069,176998,18,1,15,12
2175346,176998,19,1,12,7
2173276,176998,20,0,10,6
3296871,176998,21,5,14,5
2034307,176998,22,4,13,6
809583,176998,23,6,9,2
498716,176998,24,0,16,8
1361274,176998,25,3,11,3
1204958,176998,26,4,18,8
1057102,176998,27,2,11,19
1884289,176998,28,2,16,0
1794534,176998,29,3,10,29
2476839,176998,30,6,16,3
1066054,176998,31,2,5,3
2584411,176998,32,3,9,8
1657532,176998,33,5,13,9
3129418,176998,34,3,9,19
3397667,176998,35,1,12,19
558907,176998,36,5,5,11
2783468,176998,37,6,11,15
1345880,176998,38,1,19,2
3181027,176998,39,2,14,8
2694128,176998,40,3,8,8
2109821,176998,41,0,14,4
1152187,177011,1,4,17,
1360039,177011,2,0,0,10
3348273,177011,3,1,12,15
998912,177011,4,5,18,11
759856,177011,5,2,16,11
738739,177011,6,2,20,7
2276125,177011,7,4,16,9
440868,177011,8,0,17,10
737883,177011,9,2,19,9
1606910,177011,10,2,13,21
590215,177011,11,6,18,11
948382,177035,1,4,9,
2914426,177035,2,0,21,30
415711,177035,3,0,13,7
887444,177035,4,5,9,12
265725,177035,5,2,10,30
3070300,177035,6,5,10,30
2420044,177035,7,5,8,14
1230622,177035,8,0,14,9
819513,177085,1,5,18,
491487,177085,2,2,15,30
1526638,177085,3,3,15,1
744896,177085,4,4,16,1
365458,177085,5,4,18,7
98917,177085,6,3,23,6
1113331,177085,7,1,11,5
494423,177085,8,6,17,5
1497790,177085,9,5,16,20
1218319,177085,10,5,17,0
2807134,177085,11,0,22,2
1877662,177085,12,3,10,3
507348,177085,13,1,22,5
1264156,177085,14,2,15,22
985121,177085,15,6,10,11
2494729,177085,16,3,13,4
1790075,177085,17,1,16,5
2287929,177085,18,5,15,4
2784347,177085,19,2,18,4
1318531,177085,20,3,5,22
2280856,177085,21,5,12,2
547134,177085,22,5,15,0
181692,177085,23,6,19,8
2638001,177085,24,1,23,2
2270295,177085,25,4,11,30
1370080,177085,26,6,10,9
3243981,177085,27,6,2,14
2470560,177085,28,0,22,1
2490788,177085,29,3,9,3
379833,177085,30,4,10,1
542575,177085,31,3,13,6
1378130,177085,32,1,14,12
2473755,177085,33,6,8,5
2344012,177085,34,1,1,23
2282553,177085,35,6,19,5
1384021,177085,36,0,19,8
2897523,177085,37,1,12,1
554199,177085,38,1,18,7
48921,177085,39,5,7,4
237323,177085,40,6,14,1
577797,177085,41,5,11,6
2128651,177184,1,2,16,
2945287,177184,2,4,8,23
1972268,177184,3,1,10,30
3301437,177184,4,3,9,30
384929,177184,5,3,9,30
2258465,177184,6,2,10,30
2935643,177184,7,2,13,14
2964055,177210,1,0,15,
453788,177210,2,1,12,22
1555267,177210,3,2,17,8
2249800,177210,4,5,14,17
3304156,177210,5,2,15,11
590059,177210,6,0,14,5
1468573,177210,7,5,10,30
2350116,177210,8,5,16,30
1500523,177225,1,3,17,
2486651,177225,2,2,17,30
2310485,177225,3,4,14,30
481328,177225,4,1,7,25
1913881,177225,5,3,16,30
199300,177225,6,4,15,22
1923053,177252,1,0,19,
1027035,177252,2,0,14,30
2317663,177252,3,5,19,5
685411,177252,4,4,18,30
2662682,177252,5,0,14,3
1901102,177252,6,1,14,8
2411949,177252,7,0,11,27
774396,177252,8,6,19,6
3221838,177252,9,0,17,15
1848036,177405,1,4,14,
3074423,177405,2,2,15,19
3349383,177405,3,1,13,13
16516,177405,4,6,10,12
3162937,177405,5,1,12,2
2169132,177405,6,5,15,18
1485914,177405,7,3,16,12
3376245,177405,8,2,8,27
2888599,177425,1,5,19,
1897855,177425,2,3,16,5
2756474,177425,3,4,15,8
169295,177425,4,6,18,2
713386,177425,5,4,10,5
118771,177425,6,3,9,6
2960882,177425,7,5,11,2
1966380,177425,8,1,15,3
2476346,177425,9,6,14,5
1621712,177425,10,4,12,12
1426479,177425,11,2,21,5
2830037,177425,12,3,10,8
1242968,177425,13,5,10,2
1535010,177425,14,4,16,13
78464,177425,15,3,10,6
2226940,177425,16,1,10,5
1388528,177425,17,3,15,9
1097431,177425,18,1,16,5
2984109,177425,19,4,12,3
202144,177425,20,3,17,6
1934350,177425,21,2,12,6
671385,177425,22,4,23,16
2301225,177425,23,3,22,6
2385130,177425,24,1,19,5
1108874,177425,25,1,19,7
1120269,177425,26,0,19,13
191689,177425,27,4,12,11
3395830,177425,28,5,16,15
852520,177439,1,5,13,
1766769,177439,2,3,15,19
922925,177439,3,5,7,30
645300,177439,4,5,0,28
1079614,177439,5,4,19,6
748225,177439,6,4,16,14
852065,177439,7,5,13,15
129578,177439,8,4,14,13
1384808,177497,1,0,12,
2810957,177497,2,5,11,30
2932036,177497,3,1,18,17
127937,177497,4,0,11,13
3029469,177497,5,1,8,8
2203594,177497,6,5,6,18
3260741,177499,1,6,23,
1388125,177499,2,3,8,4
3345727,177499,3,6,10,3
3268648,177499,4,2,9,3
3309050,177499,5,4,19,2
3162281,177499,6,2,12,5
1805766,177499,7,0,14,5
3060241,177499,8,3,18,3
1104893,177499,9,0,14,4
278358,177499,10,1,18,1
3054786,177499,11,6,11,5
1473922,177499,12,1,13,2
1695342,177499,13,1,17,7
2355093,177499,14,5,16,4
346951,177499,15,3,20,5
2406067,177499,16,0,6,4
244931,177499,17,4,14,4
1218625,177499,18,5,16,8
547357,177499,19,1,16,3
2915289,177499,20,1,11,7
1670952,177499,21,5,17,4
2709000,177499,22,1,9,3
955601,177499,23,6,14,5
989997,177499,24,2,15,3
2006205,177499,25,4,14,2
2077802,177499,26,3,9,6
2403126,177499,27,1,7,5
22272,177563,1,2,14,
1058095,177563,2,4,10,2
196109,177563,3,5,13,8
492718,177563,4,6,15,29
1744504,177563,5,0,16,30
1065697,177563,6,5,10,5
3017772,177563,7,5,13,7
1697904,177563,8,6,11,15
2150536,177653,1,2,14,
2028299,177653,2,2,11,30
750659,177653,3,1,12,13
2593150,177653,4,2,9,8
186212,177653,5,1,12,20
2360085,177653,6,5,10,18
3341409,177653,7,6,14,8
388233,177653,8,5,12,30
2887653,177653,9,1,10,17
2235229,177729,1,2,7,
3205766,177729,2,6,9,4
1520063,177729,3,3,11,11
243392,177729,4,2,10,6
2164919,177729,5,1,11,13
444522,177729,6,5,10,25
1874814,177729,7,5,20,14
1251242,177729,8,4,9,30
2551660,177729,9,0,14,17
1577971,177729,10,5,7,30
2230042,177729,11,6,23,30
488195,177756,1,0,21,
2879651,177756,2,4,15,18
645594,177756,3,1,20,30
385157,177756,4,2,20,30
1620760,177756,5,1,5,20
3010814,177756,6,1,6,21
2931040,177756,7,5,12,30
2968859,177756,8,2,14,30
497798,177756,9,5,12,24
2753842,177756,10,2,7,25
2157868,177756,11,3,20,8
53069,177771,1,3,8,
2049176,177771,2,4,8,15
2313425,177771,3,0,10,30
1191492,177771,4,0,19,30
1860209,177821,1,0,14,
715792,177821,2,3,19,17
2093675,177821,3,0,21,4
2433440,177821,4,0,11,7
716131,177821,5,2,20,2
2331955,177821,6,6,13,4
2241662,177821,7,1,23,2
1736504,177821,8,0,14,6
17198,177821,9,3,20,3
436434,177821,10,1,17,5
69277,177821,11,0,12,6
3373140,177821,12,1,20,8
971300,177821,13,6,10,5
2273010,177821,14,0,20,8
2494926,177821,15,5,12,5
574705,177821,16,6,22,8
1271958,177821,17,0,15,8
562411,177821,18,6,11,6
1781206,177821,19,5,13,13
764650,177821,20,4,9,6
3120760,177821,21,0,15,3
2593839,177821,22,6,15,6
3210334,177821,23,5,16,6
603130,177821,24,6,20,1
2337364,177821,25,3,18,4
1829832,177821,26,0,23,4
2126391,177821,27,0,12,7
1892113,177821,28,2,15,9
1172926,177821,29,6,22,4
721842,177821,30,4,22,5
3089094,177821,31,6,10,9
1387055,177821,32,4,17,12
1672364,177821,33,1,17,4
2752912,177821,34,1,16,7
2401396,177821,35,6,9,5
285029,177821,36,1,18,2
211182,177821,37,3,22,2
3377936,177821,38,6,20,3
3127931,177821,39,2,14,3
326391,177821,40,2,17,7
2678280,177821,41,1,14,6
2283759,177821,42,4,13,3
954657,177821,43,0,12,3
1730997,177821,44,0,14,0
798372,177901,1,2,11,
1722649,177901,2,4,12,9
48930,177901,3,1,23,4
2918813,177901,4,1,11,30
2306460,177943,1,2,10,
1495908,177943,2,4,12,9
2727173,177943,3,4,12,14
898051,177943,4,1,11,11
310641,177943,5,3,18,9
320101,177943,6,6,16,10
2751599,177943,7,6,17,7
645378,177943,8,4,17,5
2615852,177943,9,3,17,13
216220,177943,10,1,13,5
217945,177943,11,2,15,8
3108407,177943,12,0,14,12
1128743,177943,13,0,10,7
759125,177943,14,4,17,4
1677482,177943,15,4,17,7
2513906,177943,16,2,11,12
1490348,177943,17,6,11,11
233946,177943,18,4,12,5
1588276,177943,19,0,13,3
2474244,177943,20,5,11,5
1993087,177943,21,4,11,6
1688317,177943,22,6,15,9
87174,177943,23,0,15,1
1171651,177943,24,5,17,5
850985,177943,25,6,18,8
383004,177943,26,5,17,6
1530254,177943,27,3,19,5
894034,177943,28,6,15,3
1849437,177943,29,5,16,6
745335,177943,30,3,10,5
310868,177943,31,0,16,11
1341605,177943,32,3,16,17
1603107,177943,33,2,18,6
2086144,177943,34,4,18,2
2118183,177943,35,1,18,4
2156825,177943,36,3,19,23
1827927,177943,37,6,15,17
2529238,177943,38,4,14,5
427255,177943,39,4,11,7
1902229,177943,40,5,17,8
1092701,177943,41,0,19,9
312837,177943,42,3,17,10
582431,177943,43,2,15,6
3947,177943,44,0,18,5
1165304,177943,45,1,20,15
2241936,177943,46,5,10,4
2322123,177978,1,6,13,
1724519,177978,2,0,9,15
3105620,177978,3,3,15,17
2469228,177978,4,6,16,24
91389,177978,5,4,9,5
2975362,177978,6,2,15,19
437220,177978,7,3,8,8
3233976,178013,1,5,18,
1145966,178013,2,3,19,19
1796730,178013,3,6,17,30
1802407,178013,4,0,16,8
2178238,178013,5,0,9,14
374215,178013,6,3,19,24
2123776,178013,7,3,20,14
2383613,178013,8,0,12,11
2823627,178013,9,5,13,12
1082384,178013,10,0,10,9
200515,178013,11,0,10,14
1998003,178013,12,6,8,13
533555,178013,13,6,10,30
1691829,178013,14,0,18,8
2486100,178013,15,0,9,7
216829,178013,16,5,18,30
3169336,178072,1,4,12,
3377179,178072,2,0,13,3
2396607,178072,3,6,15,13
108531,178072,4,1,16,30
2366885,178072,5,0,14,30
1485259,178072,6,0,9,30
1583613,178153,1,4,18,
2314442,178153,2,2,13,30
1866031,178153,3,1,14,13
477600,178153,4,3,11,30
3295198,178164,1,1,12,
2204374,178164,2,1,13,0
927876,178164,3,5,15,11
1428287,178164,4,2,16,11
1567701,178222,1,1,11,
2263224,178222,2,6,16,19
1642410,178222,3,0,10,8
3194258,178222,4,2,18,23
2466872,178222,5,5,9,30
1450287,178222,6,3,11,26
1036887,178222,7,5,9,30
3414842,178222,8,6,18,30
126851,178222,9,2,13,30
2771617,178222,10,6,8,30
3356223,178222,11,6,8,7
2787485,178222,12,0,13,22
270767,178303,1,6,22,
107368,178303,2,3,22,4
498333,178303,3,5,10,30
3328897,178303,4,6,17,15
771010,178303,5,3,20,18
2214634,178303,6,6,0,17
2134412,178303,7,5,22,6
1422299,178303,8,5,21,14
1749175,178303,9,0,19,30
1131398,178303,10,6,22,30
1768206,178303,11,6,16,28
962927,178444,1,6,19,
1738970,178444,2,0,11,30
52977,178444,3,6,19,13
2357011,178444,4,1,10,9
883507,178444,5,0,17,6
2106779,178444,6,1,19,1
35383,178444,7,0,14,20
536071,178444,8,3,18,10
298167,178444,9,0,10,11
959235,178444,10,4,13,25
935254,178448,1,5,12,
2214816,178448,2,5,8,14
3035704,178448,3,5,12,21
1779783,178448,4,2,13,4
3371964,178448,5,5,9,3
1920164,178448,6,5,11,7
1560799,178448,7,4,14,6
1645510,178448,8,5,8,8
477612,178448,9,5,13,7
3001902,178453,1,4,8,
3041887,178453,2,1,10,4
1899498,178453,3,4,7,10
2740513,178453,4,5,5,8
3028280,178453,5,5,8,14
418451,178453,6,0,17,2
1652395,178453,7,5,7,12
3167577,178453,8,5,5,14
2321077,178453,9,4,10,6
376439,178453,10,5,8,15
3221726,178453,11,4,8,13
2264559,178453,12,6,16,2
1460319,178453,13,6,18,7
3343647,178453,14,5,7,6
1337553,178453,15,3,10,5
337314,178453,16,4,15,15
970476,178453,17,0,8,3
262448,178453,18,2,7,2
1461277,178453,19,5,8,30
911260,178453,20,5,9,14
3319978,178453,21,5,17,0
1074901,178453,22,5,6,14
3277042,178453,23,5,10,7
1555248,178453,24,4,8,27
1655131,178453,25,5,6,8
2294672,178453,26,5,20,14
2966811,178453,27,0,20,30
2948897,178453,28,2,9,30
3347030,178453,29,5,4,17
103285,178484,1,6,12,
1142730,178484,2,0,11,8
489430,178484,3,1,15,8
2299043,178484,4,0,18,20
2273854,178484,5,2,17,9
522875,178484,6,2,9,30
739441,178484,7,0,12,12
2942828,178484,8,5,16,5
395504,178484,9,1,14,24
2708449,178484,10,1,13,7
2831711,178484,11,0,20,13
915955,178484,12,4,9,30
2376172,178484,13,6,12,23
3205086,178499,1,5,15,
1129959,178499,2,5,10,7
2723632,178499,3,1,8,30
682728,178499,4,0,19,30
2884249,178540,1,3,17,
1993135,178540,2,0,12,4
3385515,178540,3,3,16,3
504347,178540,4,5,15,2
3408152,178540,5,2,10,4
3282936,178540,6,5,18,3
3012303,178540,7,2,15,4
2759018,178540,8,5,8,3
2023833,178540,9,5,11,7
523258,178540,10,2,8,4
267049,178540,11,4,8,2
1708512,178540,12,1,11,4
2796122,178540,13,2,8,1
452325,178540,14,3,17,1
977417,178540,15,1,12,5
1091541,178540,16,4,8,3
3196687,178540,17,1,8,11
2217492,178540,18,3,10,2
2162674,178540,19,1,9,5
1125932,178540,20,3,11,2
1462890,178540,21,4,9,1
2623990,178540,22,1,8,4
2580016,178540,23,5,15,4
1479783,178540,24,1,10,3
854536,178540,25,3,9,2
2440596,178540,26,1,9,5
1474527,178540,27,3,9,2
2705089,178540,28,1,9,5
1574950,178540,29,3,8,2
1242300,178540,30,5,12,2
3313269,178540,31,2,8,4
3328487,178540,32,2,15,7
2777472,178540,33,5,12,3
1037356,178540,34,5,17,7
3122711,178540,35,2,9,4
2875205,178540,36,4,16,2
2642526,178540,37,3,17,6
3040040,178540,38,1,10,5
769918,178540,39,4,18,3
2061735,178540,40,1,8,4
1752350,178540,41,3,10,2
977600,178540,42,2,16,6
2451247,178540,43,1,8,6
1589545,178540,44,3,14,2
4764,178540,45,1,14,5
802040,178540,46,3,10,2
3246805,178540,47,5,7,2
3347708,178540,48,2,9,4
1639127,178540,49,4,16,2
510654,178559,1,5,8,
2434299,178559,2,6,17,30
316242,178559,3,3,23,30
2545559,178559,4,0,9,11
1547843,178566,1,6,11,
848395,178566,2,0,13,8
1048930,178566,3,6,14,6
504838,178566,4,5,16,6
2209212,178566,5,1,11,30
1703835,178566,6,1,14,14
1760512,178566,7,5,17,4
3312092,178566,8,2,16,4
3103166,178566,9,1,14,13
2906096,178566,10,6,19,19
3162051,178566,11,3,18,30
554725,178566,12,4,10,8
1045177,178566,13,4,12,7
637718,178566,14,6,15,9
1875065,178566,15,1,13,23
166627,178566,16,5,15,18
2655073,178566,17,4,13,27
3186233,178566,18,6,16,16
407027,178566,19,0,10,30
3189334,178602,1,0,18,
2840795,178602,2,4,10,30
2464466,178602,3,6,9,30
793796,178602,4,4,13,12
3225403,178602,5,4,15,30
2295905,178602,6,4,15,30
664913,178602,7,6,10,9
1271037,178602,8,5,16,13
3088908,178602,9,0,10,16
1553799,178602,10,4,9,11
2667447,178608,1,1,19,
3189242,178608,2,4,11,30
622435,178608,3,0,12,17
339476,178608,4,6,10,27
108053,178608,5,1,11,30
1428731,178608,6,4,12,30
3166557,178608,7,3,22,30
1862093,178608,8,3,17,30
57099,178608,9,5,9,23
3078901,178608,10,1,18,30
1271232,178608,11,5,11,25
1457796,178733,1,5,0,
105123,178733,2,1,19,10
3138252,178733,3,0,11,6
2244061,178733,4,2,9,9
2447447,178733,5,5,13,3
2667540,178733,6,1,21,3
2591908,178733,7,4,14,3
888169,178733,8,6,14,9
3146938,178733,9,3,16,11
1084809,178733,10,5,12,2
2786383,178733,11,0,14,30
423382,178733,12,5,13,5
2345617,178733,13,2,9,4
2104900,178733,14,1,13,6
2139433,178733,15,0,15,6
106066,178733,16,1,21,1
2008773,178733,17,0,14,6
2563278,178733,18,6,11,13
1333062,178733,19,0,20,1
1854148,178733,20,0,12,7
2426462,178733,21,3,12,3
2590728,178733,22,4,14,8
3418958,178733,23,3,14,6
1039517,178733,24,1,13,5
2659190,178733,25,4,20,3
2571451,178733,26,1,18,11
444659,178733,27,1,14,7
2866931,178733,28,1,16,7
2845067,178733,29,6,11,5
242242,178733,30,6,21,14
1269928,178733,31,5,12,6
2143947,178733,32,2,12,4
1318812,178733,33,1,15,6
3136848,178733,34,6,18,5
1251229,178733,35,3,21,4
3071593,178733,36,0,20,4
2848674,178733,37,3,18,3
2850054,178733,38,0,12,4
2769878,178733,39,6,13,6
82421,178733,40,5,16,13
2134440,178733,41,2,16,4
531845,178733,42,2,16,7
1070294,178733,43,5,19,3
1740378,178733,44,0,13,2
1632529,178733,45,2,16,2
1904999,178733,46,0,14,5
464231,178733,47,0,15,7
942263,178733,48,3,13,3
70080,178733,49,1,13,5
1139116,178733,50,1,14,14
2315492,178733,51,2,14,8
1721,178733,52,5,13,3
3219191,178837,1,4,8,
502697,178837,2,6,14,23
2358136,178837,3,0,10,15
1429906,178837,4,3,8,17
1211190,178837,5,5,8,16
634611,178837,6,6,19,29
1011757,178850,1,4,11,
3256505,178850,2,5,10,1
2019194,178850,3,5,10,7
1240502,178850,4,5,13,0
640294,178850,5,2,10,4
1162167,178850,6,3,11,1
3061823,178850,7,5,10,2
1648148,178850,8,5,10,7
2576288,178850,9,5,16,0
999653,178850,10,1,10,3
2914427,178850,11,2,9,1
305151,178850,12,4,11,2
112604,178850,13,2,12,5
2350491,178850,14,3,12,1
3200070,178850,15,5,10,2
2253828,178850,16,1,8,10
2154296,178850,17,2,17,1
3065746,178850,18,3,9,1
2782223,178850,19,3,10,0
3130502,178850,20,5,10,2
306414,178850,21,1,10,3
241458,178850,22,1,11,0
496212,178850,23,2,9,1
509876,178850,24,4,10,2
632098,178850,25,5,10,1
1964785,178850,26,1,10,3
2429054,178850,27,5,10,4
944480,178850,28,3,10,5
1131955,178850,29,3,12,0
1109461,178850,30,5,10,2
1809231,178850,31,2,10,4
1192188,178850,32,2,12,0
651780,178850,33,3,10,1
2350538,178850,34,1,10,5
838670,178850,35,2,8,1
191647,178850,36,2,9,0
2839928,178850,37,2,16,0
3338280,178850,38,2,10,7
1892641,178850,39,3,6,1
1759456,178850,40,4,10,1
543335,178850,41,2,9,5
50640,178850,42,2,10,0
3100475,178850,43,4,18,2
843712,178850,44,5,10,1
153182,178850,45,2,12,4
5844,178850,46,2,13,0
2927622,178850,47,4,10,2
275638,178850,48,1,11,4
1907815,178850,49,1,19,0
1521510,178850,50,2,11,1
71430,178850,51,4,17,2
2603431,178850,52,5,10,1
2103085,178850,53,1,12,3
354043,178850,54,2,14,1
3286408,178850,55,1,9,6
1867997,178850,56,1,9,0
2027217,178850,57,2,9,1
98004,178850,58,3,8,1
2748403,178850,59,5,10,2
702985,178850,60,2,9,4
2230356,178850,61,2,10,0
803533,178850,62,4,18,2
2860446,178850,63,1,9,4
1567480,178850,64,2,10,1
3216073,178850,65,5,10,3
2298502,178850,66,5,14,0
3081294,178850,67,1,9,3
1786911,178850,68,1,9,0
3285335,178850,69,4,12,3
2330015,178850,70,5,10,1
553654,178850,71,5,15,0
2150178,178850,72,1,9,3
706155,178850,73,1,10,0
1458232,178850,74,4,9,3
3414580,178850,75,4,14,0
2674187,178850,76,5,9,1
674687,178850,77,1,11,3
227086,178850,78,1,17,0
1852525,178850,79,2,11,1
108744,178850,80,5,9,3
3007195,178850,81,1,12,3
47831,178850,82,2,10,1
3350715,178850,83,5,9,3
3247636,178850,84,1,9,3
2215148,178850,85,1,12,0
572545,178850,86,2,9,1
2097229,178850,87,4,9,2
3091495,178850,88,5,9,1
416237,178850,89,1,9,3
2913874,178850,90,2,13,1
3055415,178850,91,3,9,1
834705,178850,92,5,15,2
125437,178850,93,1,9,3
1450459,178850,94,1,11,0
244067,178850,95,2,11,1
1051587,178850,96,5,11,3
3218894,178850,97,5,14,0
1503326,178850,98,2,11,4
1992240,178850,99,2,11,0
2399195,178850,100,3,10,1
2054378,178860,1,6,11,
3344719,178860,2,1,18,30
2136791,178860,3,0,19,6
3014231,178860,4,0,16,7
310565,178860,5,4,17,30
2630917,178860,6,3,16,6
781696,178860,7,1,17,5
748265,178860,8,6,16,12
270913,178860,9,5,18,6
2298774,178860,10,5,17,7
1205949,178860,11,5,17,7
3064461,178860,12,5,16,7
14730,178860,13,5,18,7
1783333,178860,14,5,18,7
1484806,178860,15,0,4,16
619275,178860,16,5,20,5
2978174,178860,17,3,18,5
1758029,178923,1,4,19,
1468379,178923,2,3,18,6
2833921,178923,3,3,18,7
966313,178923,4,0,18,4
1470140,178923,5,3,20,10
252727,178923,6,3,17,7
2601322,178923,7,3,18,14
42675,178927,1,1,11,
3054708,178927,2,4,13,30
124778,178927,3,4,13,0
2980015,178927,4,4,20,7
545957,178938,1,0,14,
517685,178938,2,4,17,11
1523573,178938,3,1,18,30
1853023,178938,4,2,16,30
2198403,178938,5,0,15,30
1919680,178988,1,5,9,
1743740,178988,2,0,9,9
2657728,178988,3,0,16,14
1842953,178988,4,0,15,28
180244,178988,5,6,16,30
2311124,178988,6,2,11,17
1186976,178988,7,0,14,12
467136,178988,8,1,16,8
2786257,178988,9,5,15,11
3146430,178988,10,0,11,16
1044063,178988,11,6,18,30
655022,178988,12,0,13,30
1997174,178988,13,6,11,20
180169,179053,1,5,12,
2851632,179053,2,1,12,10
